age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country
48,Federal-gov,210797,10th,9,Married-AF-spouse,Protective-serv,Husband,Amer-Indian-Eskimo,Female,0,109,52,Japan
43,State-gov,248325,10th,9,Married-spouse-absent,Armed-Forces,Wife,Black,Male,6061,0,61,South
46,Never-worked,-46357,1st-4th,17,Separated,Farming-fishing,Wife,Amer-Indian-Eskimo,Male,2713,240,64,Greece
37,Federal-gov,208122,Masters,8,Married-AF-spouse,Priv-house-serv,Husband,Asian-Pac-Islander,Female,18151,19,47,Hong
6,Self-emp-not-inc,162758,Prof-school,10,Divorced,Craft-repair,Not-in-family,Asian-Pac-Islander,Male,10178,0,43,Portugal
29,Never-worked,144853,Assoc-acdm,4,Never-married,Armed-Forces,Not-in-family,White,Female,0,322,21,?
23,Never-worked,64531,5th-6th,8,Married-AF-spouse,Priv-house-serv,Wife,Amer-Indian-Eskimo,Male,12102,242,14,Iran
55,State-gov,285103,Assoc-acdm,5,Never-married,Machine-op-inspct,Unmarried,Black,Male,0,1073,43,Haiti
52,?,128754,Bachelors,8,Divorced,Prof-specialty,Husband,Other,Female,0,0,42,Iran
25,Self-emp-not-inc,231843,Doctorate,12,Married-spouse-absent,?,Own-child,Black,Male,0,591,42,Thailand
74,Self-emp-not-inc,164172,10th,11,Never-married,Sales,Other-relative,Asian-Pac-Islander,Male,9510,0,45,Scotland
26,Never-worked,161628,1st-4th,8,Widowed,Farming-fishing,Other-relative,Asian-Pac-Islander,Male,0,0,42,Outlying-US(Guam-USVI-etc)
31,Never-worked,146655,HS-grad,8,Divorced,Exec-managerial,Husband,Other,Female,15576,115,65,Dominican-Republic
42,Self-emp-inc,139701,Doctorate,8,Divorced,Sales,Husband,White,Male,472,0,37,Hungary
16,Local-gov,79871,Preschool,10,Separated,Adm-clerical,Unmarried,Other,Female,5928,300,32,United-States
41,State-gov,231636,7th-8th,10,Separated,Priv-house-serv,Not-in-family,White,Female,0,0,49,Yugoslavia
44,Never-worked,110300,12th,11,Never-married,Other-service,Other-relative,Asian-Pac-Islander,Male,0,584,35,Guatemala
55,Never-worked,236670,12th,11,Married-AF-spouse,Machine-op-inspct,Husband,Asian-Pac-Islander,Female,0,202,39,Trinadad&Tobago
15,Without-pay,225385,9th,7,Divorced,Other-service,Not-in-family,White,Male,0,0,51,Ecuador
58,Local-gov,54781,Preschool,6,Separated,Other-service,Wife,Black,Female,7981,0,47,Outlying-US(Guam-USVI-etc)
31,?,233474,Doctorate,12,Married-civ-spouse,Protective-serv,Unmarried,Other,Female,10259,236,40,Cuba
48,?,141639,Some-college,7,Widowed,Tech-support,Own-child,Amer-Indian-Eskimo,Male,2520,0,45,Taiwan
51,Without-pay,227945,Some-college,6,Divorced,Machine-op-inspct,Other-relative,Other,Male,8265,398,28,Poland
29,Self-emp-inc,322357,Masters,12,Married-civ-spouse,Machine-op-inspct,Not-in-family,Other,Female,7699,0,31,?
56,Without-pay,228493,1st-4th,12,Never-married,Adm-clerical,Wife,Amer-Indian-Eskimo,Male,0,1121,61,Nicaragua
46,Local-gov,135922,Preschool,7,Married-spouse-absent,Tech-support,Wife,White,Female,7756,834,36,Italy
46,?,191375,10th,8,Married-AF-spouse,Craft-repair,Wife,Other,Female,0,397,26,Philippines
37,?,118213,Doctorate,10,Married-spouse-absent,Exec-managerial,Wife,Other,Male,4373,695,25,Japan
22,Never-worked,210509,Bachelors,10,Never-married,Handlers-cleaners,Wife,Other,Male,0,491,34,United-States
62,State-gov,220517,12th,10,Divorced,Sales,Unmarried,Black,Female,0,291,41,Canada
38,Local-gov,205171,HS-grad,12,Married-civ-spouse,Tech-support,Not-in-family,Amer-Indian-Eskimo,Male,2038,0,45,El-Salvador
6,Never-worked,247868,9th,9,Separated,Handlers-cleaners,Other-relative,White,Male,6529,0,41,Hungary
54,Local-gov,76093,Doctorate,15,Married-civ-spouse,Protective-serv,Wife,White,Female,2033,507,24,Ecuador
34,Self-emp-not-inc,371921,5th-6th,7,Married-civ-spouse,Adm-clerical,Unmarried,Other,Female,13007,391,36,Holand-Netherlands
53,Self-emp-inc,150637,9th,6,Widowed,Transport-moving,Wife,Amer-Indian-Eskimo,Male,3417,117,48,Germany
34,Self-emp-inc,334561,Masters,11,Widowed,Tech-support,Other-relative,Other,Male,0,0,32,Columbia
54,Private,90095,9th,7,Married-civ-spouse,?,Other-relative,White,Female,0,0,67,Taiwan
75,?,-23671,Doctorate,8,Married-AF-spouse,Other-service,Husband,Amer-Indian-Eskimo,Male,519,211,44,El-Salvador
45,Federal-gov,234709,Assoc-acdm,9,Married-AF-spouse,Adm-clerical,Not-in-family,Black,Male,670,123,31,Columbia
23,Self-emp-not-inc,219962,Bachelors,13,Married-spouse-absent,Sales,Husband,Black,Male,11828,0,57,Mexico
45,Local-gov,313002,Assoc-acdm,10,Separated,Sales,Not-in-family,Asian-Pac-Islander,Male,0,390,59,India
34,Local-gov,169073,Doctorate,9,Separated,Protective-serv,Husband,Black,Female,0,408,46,Ecuador
33,?,333828,Some-college,10,Married-AF-spouse,Protective-serv,Other-relative,Asian-Pac-Islander,Female,0,0,38,Japan
52,Local-gov,254372,Bachelors,10,Divorced,Machine-op-inspct,Husband,Amer-Indian-Eskimo,Male,10009,169,20,Yugoslavia
53,?,-54251,Preschool,11,Married-spouse-absent,Other-service,Other-relative,Black,Male,12908,0,27,Greece
24,Self-emp-inc,320787,1st-4th,12,Widowed,Armed-Forces,Husband,Amer-Indian-Eskimo,Female,0,226,38,Poland
60,Without-pay,15370,7th-8th,11,Married-civ-spouse,Adm-clerical,Unmarried,Amer-Indian-Eskimo,Female,9682,630,40,Taiwan
19,Self-emp-not-inc,239622,Doctorate,4,Married-AF-spouse,Transport-moving,Husband,Other,Male,0,0,72,Guatemala
40,?,190465,Preschool,8,Widowed,Other-service,Not-in-family,Black,Male,0,0,47,Columbia
39,State-gov,133566,11th,12,Married-spouse-absent,Protective-serv,Not-in-family,Black,Female,8317,0,56,South
50,Federal-gov,318617,HS-grad,10,Never-married,Adm-clerical,Wife,Other,Female,5266,119,35,China
12,Self-emp-not-inc,115824,Assoc-voc,9,Married-AF-spouse,Handlers-cleaners,Wife,Amer-Indian-Eskimo,Female,0,0,51,England
30,Never-worked,182109,10th,8,Widowed,Tech-support,Not-in-family,White,Male,0,0,45,Haiti
48,Self-emp-not-inc,123789,Assoc-acdm,12,Divorced,Exec-managerial,Own-child,Black,Male,0,432,62,Guatemala
49,Self-emp-not-inc,285536,1st-4th,5,Married-AF-spouse,Exec-managerial,Wife,White,Female,2979,228,44,Dominican-Republic
43,Self-emp-inc,199674,Some-college,12,Married-civ-spouse,Adm-clerical,Own-child,Other,Male,3819,0,38,Philippines
46,Local-gov,347005,11th,7,Married-civ-spouse,Sales,Unmarried,White,Male,1466,0,53,Laos
37,Self-emp-inc,180824,5th-6th,11,Separated,Exec-managerial,Other-relative,Amer-Indian-Eskimo,Male,0,0,52,Italy
29,Without-pay,283498,12th,8,Married-civ-spouse,Machine-op-inspct,Other-relative,White,Male,2683,0,55,Peru
28,Local-gov,342920,Doctorate,12,Separated,Adm-clerical,Husband,White,Male,0,0,42,Iran
56,Federal-gov,1537,Masters,13,Divorced,Farming-fishing,Husband,White,Female,14176,442,35,Columbia
53,Federal-gov,332691,Assoc-acdm,15,Married-civ-spouse,Exec-managerial,Unmarried,Asian-Pac-Islander,Female,0,143,33,Portugal
50,Without-pay,178048,Bachelors,14,Widowed,Armed-Forces,Not-in-family,Asian-Pac-Islander,Female,0,0,43,Guatemala
53,Without-pay,379003,Masters,13,Married-civ-spouse,Craft-repair,Wife,Black,Female,11457,306,20,Canada
42,Never-worked,-36085,HS-grad,8,Never-married,Handlers-cleaners,Husband,Other,Female,0,345,58,Taiwan
57,?,236418,HS-grad,11,Married-AF-spouse,Tech-support,Other-relative,White,Female,0,452,41,Haiti
36,Federal-gov,145150,7th-8th,8,Married-spouse-absent,Machine-op-inspct,Own-child,Amer-Indian-Eskimo,Female,0,11,57,Japan
43,Self-emp-inc,188582,11th,10,Married-AF-spouse,Protective-serv,Unmarried,White,Female,227,0,43,El-Salvador
47,Without-pay,78165,Assoc-acdm,15,Married-spouse-absent,Armed-Forces,Husband,Amer-Indian-Eskimo,Male,0,182,45,Portugal
65,State-gov,162421,5th-6th,6,Married-spouse-absent,Protective-serv,Other-relative,Black,Female,4726,0,30,Outlying-US(Guam-USVI-etc)
27,?,-2112,9th,15,Divorced,Craft-repair,Own-child,Amer-Indian-Eskimo,Male,0,0,34,Puerto-Rico
42,Self-emp-inc,165900,Masters,8,Married-spouse-absent,Prof-specialty,Unmarried,Amer-Indian-Eskimo,Male,5992,0,31,Canada
34,Without-pay,190598,9th,13,Widowed,Sales,Other-relative,Black,Male,0,575,37,Mexico
22,Local-gov,325841,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Wife,Other,Male,3891,18,44,?
37,Without-pay,290019,1st-4th,14,Widowed,Exec-managerial,Other-relative,Other,Female,11695,0,62,Cuba
1,Federal-gov,415940,5th-6th,13,Divorced,Armed-Forces,Wife,Black,Male,0,71,61,United-States
47,?,198984,7th-8th,11,Divorced,Transport-moving,Wife,Asian-Pac-Islander,Female,17863,0,53,Iran
25,State-gov,214421,11th,12,Separated,?,Other-relative,Asian-Pac-Islander,Male,18921,562,56,Ecuador
10,Without-pay,159608,Assoc-acdm,15,Never-married,Machine-op-inspct,Husband,Asian-Pac-Islander,Female,6700,159,44,India
48,State-gov,210768,10th,9,Married-civ-spouse,Exec-managerial,Own-child,Amer-Indian-Eskimo,Male,5958,0,50,South
23,Never-worked,286479,7th-8th,7,Separated,Transport-moving,Unmarried,White,Female,0,0,52,El-Salvador
71,Federal-gov,180667,Bachelors,11,Married-spouse-absent,Tech-support,Not-in-family,Amer-Indian-Eskimo,Female,0,0,26,South
46,Self-emp-inc,231478,Assoc-voc,11,Divorced,Protective-serv,Husband,Amer-Indian-Eskimo,Female,0,247,49,Dominican-Republic
54,State-gov,284656,10th,12,Married-spouse-absent,Prof-specialty,Unmarried,Black,Female,1137,574,31,Philippines
41,Without-pay,355459,Doctorate,11,Separated,Protective-serv,Husband,Asian-Pac-Islander,Female,6367,992,50,China
46,State-gov,161355,Some-college,13,Divorced,Handlers-cleaners,Wife,Amer-Indian-Eskimo,Female,0,0,37,?
72,Without-pay,98059,Bachelors,12,Divorced,Priv-house-serv,Not-in-family,Black,Female,0,373,35,Jamaica
45,Private,164130,11th,9,Married-spouse-absent,Farming-fishing,Own-child,Asian-Pac-Islander,Male,0,0,23,United-States
41,Local-gov,429740,9th,7,Married-civ-spouse,Other-service,Other-relative,White,Male,5682,505,46,United-States
18,State-gov,282322,Assoc-acdm,11,Married-spouse-absent,Transport-moving,Wife,Asian-Pac-Islander,Female,832,152,60,Outlying-US(Guam-USVI-etc)
32,Local-gov,173855,11th,8,Separated,Protective-serv,Other-relative,Black,Female,5282,0,48,?
30,Self-emp-not-inc,183249,7th-8th,14,Divorced,Farming-fishing,Other-relative,Black,Female,3451,0,61,Cambodia
32,State-gov,191088,10th,9,Married-civ-spouse,Transport-moving,Own-child,Amer-Indian-Eskimo,Female,3175,303,42,Greece
19,Local-gov,142877,Assoc-voc,9,Widowed,?,Unmarried,Amer-Indian-Eskimo,Male,8053,572,18,Greece
35,?,220712,11th,6,Separated,?,Husband,White,Male,0,0,51,Nicaragua
34,Local-gov,135530,Prof-school,12,Married-civ-spouse,Craft-repair,Other-relative,Amer-Indian-Eskimo,Female,13116,572,44,Poland
15,?,293046,10th,10,Married-AF-spouse,Craft-repair,Unmarried,Asian-Pac-Islander,Male,8007,175,41,Portugal
30,Private,212260,11th,8,Widowed,Other-service,Husband,Other,Female,0,562,33,Hungary
28,Self-emp-inc,234910,HS-grad,12,Separated,Armed-Forces,Own-child,Other,Male,0,546,47,Columbia
60,Never-worked,313781,Preschool,11,Divorced,?,Own-child,Asian-Pac-Islander,Female,2772,98,49,India
59,Local-gov,434207,Assoc-voc,10,Married-spouse-absent,Tech-support,Wife,White,Male,1004,558,52,Jamaica
27,Self-emp-inc,225355,Assoc-voc,13,Never-married,Prof-specialty,Wife,White,Male,10350,0,37,Haiti
41,Private,176415,Assoc-acdm,7,Married-civ-spouse,Machine-op-inspct,Not-in-family,Black,Female,0,79,30,South
38,?,94298,Bachelors,5,Divorced,Protective-serv,Not-in-family,White,Female,0,0,30,Italy
28,Without-pay,212243,Prof-school,5,Separated,Exec-managerial,Own-child,Asian-Pac-Islander,Female,2583,168,36,Guatemala
31,Without-pay,34964,10th,14,Divorced,Tech-support,Unmarried,Other,Male,5227,0,43,Yugoslavia
48,Self-emp-not-inc,146649,Bachelors,14,Widowed,Protective-serv,Other-relative,Amer-Indian-Eskimo,Female,11766,1132,50,Iran
35,Self-emp-inc,4532,Prof-school,8,Married-AF-spouse,Tech-support,Own-child,Other,Male,109,37,39,Japan
36,Self-emp-not-inc,106860,Preschool,9,Separated,Handlers-cleaners,Husband,Black,Male,8201,0,33,Canada
36,Local-gov,125402,Assoc-voc,11,Separated,?,Wife,Black,Female,2149,309,28,France
18,State-gov,278504,Bachelors,9,Widowed,Transport-moving,Not-in-family,Other,Male,0,0,42,Puerto-Rico
51,Private,77741,Assoc-voc,9,Married-AF-spouse,Armed-Forces,Unmarried,Asian-Pac-Islander,Female,0,0,71,Peru
23,Self-emp-inc,223789,Assoc-voc,10,Never-married,Priv-house-serv,Wife,White,Male,12249,249,38,Hungary
23,Self-emp-inc,272574,Some-college,10,Separated,Machine-op-inspct,Not-in-family,Black,Male,0,694,54,Portugal
30,Federal-gov,105976,10th,11,Widowed,Exec-managerial,Other-relative,Other,Male,3309,282,32,Portugal
27,Private,323419,Doctorate,8,Married-spouse-absent,Sales,Husband,Amer-Indian-Eskimo,Female,1772,624,65,Trinadad&Tobago
92,Never-worked,-119639,7th-8th,5,Married-civ-spouse,Machine-op-inspct,Wife,Asian-Pac-Islander,Female,5085,0,13,Germany
16,Without-pay,104473,Masters,8,Married-civ-spouse,Protective-serv,Not-in-family,Black,Male,144,539,62,Trinadad&Tobago
56,State-gov,-54046,Assoc-acdm,12,Divorced,Handlers-cleaners,Wife,Black,Female,0,134,22,Canada
44,?,331917,7th-8th,8,Married-spouse-absent,Armed-Forces,Husband,Other,Male,0,0,30,?
29,Local-gov,149416,12th,8,Widowed,Exec-managerial,Husband,Black,Male,0,0,37,Philippines
48,Without-pay,264412,Assoc-voc,12,Widowed,Farming-fishing,Husband,Other,Male,0,127,36,Columbia
15,Never-worked,210779,Masters,5,Married-civ-spouse,Adm-clerical,Other-relative,White,Male,15139,642,55,France
21,Never-worked,116066,12th,15,Married-AF-spouse,Tech-support,Not-in-family,Black,Female,0,296,24,Iran
31,Self-emp-not-inc,169507,Bachelors,13,Divorced,Farming-fishing,Not-in-family,White,Female,0,124,19,Yugoslavia
55,Self-emp-not-inc,58680,Bachelors,5,Widowed,Armed-Forces,Wife,Other,Male,0,257,31,Dominican-Republic
42,State-gov,345693,5th-6th,10,Married-civ-spouse,Tech-support,Unmarried,Other,Female,0,794,38,United-States
43,Self-emp-inc,127651,HS-grad,6,Married-spouse-absent,Sales,Other-relative,Other,Female,9715,4,43,Germany
15,State-gov,326259,HS-grad,12,Never-married,Farming-fishing,Husband,Other,Male,4209,25,15,Mexico
47,Self-emp-not-inc,84422,7th-8th,5,Divorced,Prof-specialty,Wife,White,Female,3557,0,26,Laos
36,Never-worked,210104,7th-8th,11,Never-married,Armed-Forces,Not-in-family,Amer-Indian-Eskimo,Male,17865,512,36,Cambodia
55,Without-pay,180036,Doctorate,10,Married-civ-spouse,Prof-specialty,Not-in-family,Other,Male,0,1482,32,Canada
66,Without-pay,72688,Assoc-acdm,11,Separated,Transport-moving,Other-relative,Asian-Pac-Islander,Male,2879,0,32,Columbia
14,Private,137783,Assoc-acdm,13,Separated,Farming-fishing,Other-relative,White,Female,0,0,31,Greece
39,State-gov,297688,9th,8,Married-spouse-absent,Armed-Forces,Unmarried,Asian-Pac-Islander,Male,3596,0,56,Poland
28,Federal-gov,185957,Doctorate,14,Married-spouse-absent,Exec-managerial,Own-child,Black,Male,2407,414,27,Peru
44,Without-pay,187088,Doctorate,6,Separated,Tech-support,Unmarried,Other,Male,0,0,47,Dominican-Republic
45,Self-emp-not-inc,193528,10th,10,Never-married,Handlers-cleaners,Other-relative,Black,Male,1798,417,34,Canada
22,Private,266388,Preschool,10,Never-married,Adm-clerical,Not-in-family,Amer-Indian-Eskimo,Male,9850,0,27,Hungary
57,Never-worked,237989,Doctorate,9,Divorced,Priv-house-serv,Not-in-family,Asian-Pac-Islander,Female,0,77,35,Guatemala
31,Federal-gov,184871,HS-grad,8,Widowed,Priv-house-serv,Other-relative,Black,Male,0,543,40,Outlying-US(Guam-USVI-etc)
22,Self-emp-not-inc,280233,Assoc-voc,11,Married-civ-spouse,Sales,Wife,White,Male,0,0,48,Columbia
43,Self-emp-not-inc,395775,10th,8,Separated,?,Unmarried,Other,Male,0,322,28,Mexico
33,?,219231,Bachelors,9,Widowed,Priv-house-serv,Other-relative,Asian-Pac-Islander,Female,0,162,36,Mexico
31,Local-gov,156974,Assoc-voc,2,Married-spouse-absent,Other-service,Wife,Other,Female,0,35,34,Hungary
48,Local-gov,215359,Preschool,12,Separated,Transport-moving,Not-in-family,Black,Female,3441,619,39,Hungary
51,Never-worked,185477,10th,10,Never-married,Farming-fishing,Wife,Asian-Pac-Islander,Female,0,0,45,Cuba
23,Self-emp-not-inc,249112,Assoc-acdm,9,Married-spouse-absent,Other-service,Not-in-family,White,Male,19193,0,41,Guatemala
33,Self-emp-inc,314079,Masters,13,Married-spouse-absent,Adm-clerical,Wife,Black,Male,0,0,23,Taiwan
62,Without-pay,224094,Masters,7,Never-married,Other-service,Own-child,Black,Male,2192,378,48,China
16,Federal-gov,299893,Preschool,8,Divorced,Craft-repair,Own-child,Other,Male,0,0,35,Outlying-US(Guam-USVI-etc)
38,State-gov,159937,1st-4th,10,Married-spouse-absent,?,Own-child,Amer-Indian-Eskimo,Male,228,410,35,India
35,Local-gov,103274,Assoc-acdm,8,Never-married,Machine-op-inspct,Not-in-family,Other,Female,0,58,53,Poland
41,Without-pay,194713,Assoc-acdm,9,Married-AF-spouse,Prof-specialty,Husband,White,Male,0,0,39,El-Salvador
49,Self-emp-not-inc,241531,Preschool,10,Separated,Adm-clerical,Wife,Other,Female,4376,0,35,France
38,Self-emp-not-inc,130541,Bachelors,11,Married-AF-spouse,Exec-managerial,Own-child,Asian-Pac-Islander,Male,2379,0,33,Thailand
29,Federal-gov,143052,1st-4th,11,Married-civ-spouse,Other-service,Wife,White,Female,0,0,40,Ecuador
41,Private,146701,7th-8th,7,Married-spouse-absent,Armed-Forces,Wife,Amer-Indian-Eskimo,Female,17041,357,32,China
23,?,345905,Doctorate,9,Married-civ-spouse,?,Other-relative,Black,Female,0,0,54,Vietnam
47,State-gov,61257,10th,8,Widowed,Exec-managerial,Own-child,Black,Female,0,49,45,Hungary
28,Federal-gov,476237,11th,9,Never-married,Protective-serv,Husband,Amer-Indian-Eskimo,Female,0,391,53,Portugal
34,Without-pay,88848,Masters,6,Married-spouse-absent,Handlers-cleaners,Own-child,White,Male,0,404,55,El-Salvador
34,Self-emp-not-inc,113315,Masters,8,Married-civ-spouse,Priv-house-serv,Other-relative,Asian-Pac-Islander,Female,3179,0,65,Taiwan
49,Self-emp-not-inc,247855,Some-college,11,Never-married,Handlers-cleaners,Other-relative,Black,Female,2291,0,29,Iran
45,Self-emp-inc,-11992,7th-8th,12,Never-married,Machine-op-inspct,Unmarried,Asian-Pac-Islander,Male,3113,682,42,Vietnam
36,Self-emp-inc,251845,Preschool,9,Divorced,Machine-op-inspct,Husband,Other,Female,3905,139,26,El-Salvador
73,Local-gov,48872,7th-8th,11,Never-married,Sales,Other-relative,Asian-Pac-Islander,Female,0,825,28,Cambodia
34,Without-pay,304280,9th,10,Separated,Transport-moving,Other-relative,Black,Female,9379,161,50,United-States
32,?,221146,1st-4th,9,Separated,Handlers-cleaners,Other-relative,Black,Female,1675,0,47,Outlying-US(Guam-USVI-etc)
15,Federal-gov,189384,12th,14,Never-married,Armed-Forces,Wife,Asian-Pac-Islander,Female,0,385,51,Greece
9,Never-worked,313787,12th,5,Never-married,Transport-moving,Husband,White,Female,12406,624,30,Ecuador
33,?,98538,11th,6,Married-civ-spouse,Prof-specialty,Other-relative,Other,Male,0,1224,38,Jamaica
41,Never-worked,39440,7th-8th,10,Widowed,Prof-specialty,Husband,Amer-Indian-Eskimo,Female,0,150,44,Laos
46,Private,64813,Assoc-voc,12,Separated,Priv-house-serv,Other-relative,Black,Male,5822,96,51,Yugoslavia
46,Private,160853,5th-6th,7,Widowed,Farming-fishing,Own-child,Amer-Indian-Eskimo,Female,157,0,58,Thailand
43,Without-pay,77154,Prof-school,11,Married-spouse-absent,Craft-repair,Husband,Other,Male,0,670,40,Nicaragua
38,Self-emp-inc,166542,9th,9,Widowed,Handlers-cleaners,Wife,Other,Male,1866,838,31,Iran
45,Never-worked,267591,1st-4th,8,Divorced,Protective-serv,Other-relative,Other,Male,6902,716,28,El-Salvador
27,?,31367,7th-8th,9,Married-civ-spouse,Tech-support,Husband,Other,Female,6542,0,25,Guatemala
51,Self-emp-inc,142145,Prof-school,12,Widowed,Craft-repair,Wife,Amer-Indian-Eskimo,Female,0,425,55,Jamaica
32,Local-gov,288206,11th,9,Never-married,Other-service,Husband,Amer-Indian-Eskimo,Female,0,0,37,South
34,Without-pay,180457,10th,9,Widowed,Armed-Forces,Husband,Black,Male,0,288,44,Dominican-Republic
41,Federal-gov,266372,11th,9,Never-married,Prof-specialty,Unmarried,Black,Male,9859,359,46,Scotland
51,Self-emp-inc,149738,Masters,9,Never-married,Protective-serv,Own-child,White,Female,1863,24,46,?
31,?,162009,1st-4th,12,Never-married,Tech-support,Own-child,Asian-Pac-Islander,Female,0,0,46,Taiwan
31,Private,77118,10th,9,Widowed,Machine-op-inspct,Not-in-family,Amer-Indian-Eskimo,Male,0,0,54,Ecuador
40,Self-emp-inc,224980,7th-8th,11,Never-married,?,Not-in-family,White,Female,0,65,1,Ecuador
21,Federal-gov,181996,Bachelors,11,Never-married,Protective-serv,Not-in-family,White,Female,2191,955,49,Poland
30,State-gov,236439,Preschool,11,Widowed,Craft-repair,Own-child,Other,Female,5213,90,28,Hungary
31,?,118393,Masters,7,Widowed,Prof-specialty,Wife,Black,Female,4889,224,40,China
48,Private,278526,5th-6th,10,Married-AF-spouse,Prof-specialty,Own-child,Amer-Indian-Eskimo,Female,6563,119,31,Japan
55,Local-gov,142494,11th,11,Married-spouse-absent,Transport-moving,Not-in-family,Amer-Indian-Eskimo,Male,0,504,53,Ecuador
34,State-gov,155254,Doctorate,9,Widowed,Exec-managerial,Own-child,Asian-Pac-Islander,Male,3473,500,29,Taiwan
